uid,key1_hold_dur,key2_hold_dur,DD_dur,UU_dur,UD_dur
15,144,120,80,56,-64
15,119,96,87,64,-32
15,104,120,72,88,-32
15,112,112,64,64,-48
15,88,64,232,208,144
15,104,88,64,48,-40
16,200,128,128,56,-72
16,152,120,64,32,-88
16,152,96,104,48,-48
16,160,112,72,24,-88
16,136,112,72,48,-64
16,168,136,112,80,-56
16,168,112,112,56,-56
16,136,88,104,56,-32
16,160,112,96,48,-64
17,148,120,116,88,-32
17,264,176,192,104,-72
17,145,136,145,136,0
17,142,216,70,144,-72
17,128,184,328,384,200
17,200,144,128,72,-72
17,184,144,120,80,-64
17,200,216,112,128,-88
17,144,120,120,96,-24
17,168,208,96,136,-72
17,184,176,96,88,-88
17,216,159,128,71,-88
17,147,216,96,165,-51
17,160,136,112,88,-48
17,192,169,120,97,-72
17,152,160,88,96,-64
17,168,160,112,104,-56
17,128,82,256,210,128
17,207,148,139,80,-68
17,184,160,153,129,-31
17,232,136,360,264,128
17,152,168,120,136,-32
17,128,168,344,384,216
17,200,200,120,120,-80
18,88,136,56,104,-32
18,88,80,72,64,-16
18,88,72,56,40,-32
18,128,103,49,24,-79
18,96,112,24,40,-72
18,121,113,80,72,-41
18,104,72,64,32,-40
18,112,88,56,32,-56
18,112,72,72,32,-40
18,144,104,72,32,-72
18,112,80,64,32,-48
18,103,88,31,16,-72
18,80,72,40,32,-40
18,103,88,47,32,-56
18,112,96,48,32,-64
18,96,80,56,40,-40
18,136,88,104,56,-32
19,96,112,72,88,-24
19,120,112,56,48,-64
19,103,96,47,40,-56
19,96,104,96,104,0
19,105,128,49,72,-56
19,96,95,65,64,-31
19,88,112,48,72,-40
19,120,120,56,56,-64
19,103,120,79,96,-24
19,120,88,56,24,-64
19,104,96,72,64,-32
19,80,103,1,24,-79
19,127,112,96,81,-31
19,104,152,64,112,-40
19,96,112,56,72,-40
19,104,97,55,48,-49
19,104,88,72,56,-32
19,80,96,112,128,32
20,96,104,208,216,112
20,152,136,800,784,648
20,104,96,224,216,120
20,96,96,208,208,112
20,104,88,216,200,112
20,104,80,176,152,72
21,128,113,88,73,-40
21,144,113,80,49,-64
21,144,152,80,88,-64
21,139,112,88,61,-51
21,136,88,120,72,-16
21,112,160,80,128,-32
21,152,127,160,135,8
21,104,104,105,105,1
21,144,112,112,80,-32
21,72,72,176,176,104
21,88,88,160,160,72
21,128,120,128,120,0
21,151,176,95,120,-56
21,120,104,88,72,-32
22,103,112,63,72,-40
22,96,96,64,64,-32
22,96,96,64,64,-32
22,88,120,56,88,-32
22,104,88,64,48,-40
22,128,136,72,80,-56
22,127,128,80,81,-47
22,80,112,56,88,-24
22,72,104,48,80,-24
22,88,80,64,56,-24
22,104,120,72,88,-32
22,88,72,72,56,-16
22,136,128,103,95,-33
22,80,120,40,80,-40
22,103,96,55,48,-48
22,104,88,105,89,1
22,104,112,80,88,-24
22,104,96,72,64,-32
22,87,79,224,216,137
23,160,80,80,0,-80
23,160,112,72,24,-88
23,192,168,88,64,-104
23,192,136,56,0,-136
23,200,120,80,0,-120
23,152,136,56,40,-96
23,184,112,96,24,-88
23,168,136,80,48,-88
23,176,120,56,0,-120
23,144,120,56,32,-88
23,152,112,80,40,-72
23,160,136,57,33,-103
23,160,128,56,24,-104
24,72,104,127,159,55
24,104,64,104,64,0
24,80,56,120,96,40
24,128,72,88,32,-40
24,88,72,152,136,64
25,71,104,639,672,568
26,168,128,152,112,-16
26,114,113,64,63,-50
26,88,64,416,392,328
26,120,112,96,88,-24
26,71,96,175,200,104
26,128,72,96,40,-32
26,120,114,94,88,-26
26,128,104,88,64,-40
26,111,79,112,80,1
26,120,79,121,80,1
26,121,110,122,111,1
26,120,144,64,88,-56
26,96,88,80,72,-16
26,48,80,48,80,0
26,152,128,112,88,-40
26,135,79,104,48,-31
26,129,128,72,71,-57
27,120,112,288,280,168
27,104,80,200,176,96
27,112,88,1016,992,904
27,136,72,216,152,80
27,144,96,256,208,112
27,120,64,232,176,112
27,104,127,176,199,72
27,136,96,264,224,128
27,122,72,280,230,158
27,104,136,176,208,72
27,120,96,240,216,120
27,112,80,216,184,104
27,111,48,319,256,208
27,128,128,216,216,88
28,79,119,112,152,33
28,62,118,117,173,55
28,48,80,96,128,48
28,96,112,200,216,104
28,103,120,103,120,0
28,104,120,128,144,24
28,56,96,104,144,48
29,89,112,160,183,71
29,80,128,160,208,80
29,104,64,296,256,192
29,112,112,192,192,80
29,104,104,232,232,128
29,80,112,488,520,408
29,96,88,200,192,104
29,80,120,216,256,136
29,152,87,1616,1551,1464
29,96,88,224,216,128
29,64,80,208,224,144
29,112,80,216,184,104
30,80,72,264,256,184
30,80,64,240,224,160
30,64,48,200,184,136
30,80,40,232,192,152
30,64,64,192,192,128
30,56,64,216,224,160
