uid,key1_hold_dur,key2_hold_dur,DD_dur,UU_dur,UD_dur
16,144,104,88,48,-56
16,88,64,56,32,-32
16,152,96,96,40,-56
16,136,120,80,64,-56
16,55,72,184,201,129
16,127,143,88,104,-39
17,144,136,88,80,-56
17,128,160,592,624,464
17,168,176,80,88,-88
17,168,112,112,56,-56
17,168,120,104,56,-64
17,183,160,79,56,-104
17,168,192,248,272,80
17,217,136,160,79,-57
17,104,136,72,104,-32
17,152,120,112,80,-40
17,176,120,120,64,-56
17,135,104,215,184,80
17,104,72,207,175,103
18,72,56,72,56,0
18,88,37,88,37,0
18,72,72,144,144,72
18,48,96,144,192,96
18,40,64,144,168,104
18,72,64,160,152,88
18,63,72,167,176,104
18,64,72,160,168,96
18,48,80,160,192,112
18,71,80,175,184,104
18,88,64,72,48,-16
18,56,64,168,176,112
18,80,72,168,160,88
18,56,56,175,175,119
18,63,72,335,344,272
18,80,64,104,88,24
18,64,72,168,176,104
18,64,56,176,168,112
19,200,104,96,0,-104
19,128,97,56,25,-72
19,128,96,80,48,-48
19,111,104,79,72,-32
19,96,120,40,64,-56
19,120,72,64,16,-56
19,144,111,88,55,-56
19,152,104,72,24,-80
19,95,96,47,48,-48
19,128,104,72,48,-56
19,112,105,64,57,-48
19,144,112,80,48,-64
19,120,96,64,40,-56
19,120,104,48,32,-72
19,144,73,96,25,-48
19,151,135,72,56,-79
19,160,80,120,40,-40
20,168,128,104,64,-64
20,135,96,112,73,-23
20,104,136,128,160,24
20,113,103,105,95,-8
20,119,112,79,72,-40
20,160,136,128,104,-32
20,143,88,207,152,64
20,176,136,136,96,-40
20,153,72,153,72,0
20,144,105,120,81,-24
20,144,104,120,80,-24
20,152,159,97,104,-55
20,120,104,120,104,0
20,128,96,96,64,-32
20,120,112,120,112,0
20,96,88,72,64,-24
20,128,136,72,80,-56
20,192,96,240,144,48
20,176,88,128,40,-48
20,176,144,128,96,-48
21,125,96,144,115,19
21,120,132,121,133,1
21,99,103,99,103,0
21,88,136,200,248,112
21,104,112,136,144,32
21,120,96,136,112,16
21,96,96,264,264,168
21,128,96,112,80,-16
21,160,144,128,112,-32
21,96,105,135,144,39
21,104,129,248,273,144
21,104,96,344,336,240
21,120,112,88,80,-32
21,120,143,121,144,1
21,120,112,96,88,-24
21,128,96,128,96,0
21,104,88,104,88,0
21,104,160,80,136,-24
21,128,136,104,112,-24
21,128,167,145,184,17
21,112,128,96,112,-16
21,152,153,104,105,-48
21,135,127,104,96,-31
21,104,112,104,112,0
21,104,88,80,64,-24
21,152,112,128,88,-24
21,134,96,118,80,-16
22,104,80,80,56,-24
22,128,56,96,24,-32
22,152,64,120,32,-32
22,128,112,72,56,-56
22,88,72,144,128,56
22,127,89,95,57,-32
22,144,97,48,1,-96
22,104,88,48,32,-56
22,96,128,64,96,-32
22,120,88,96,64,-24
22,96,80,48,32,-48
22,128,104,48,24,-80
22,111,79,64,32,-47
22,120,64,96,40,-24
22,112,112,80,80,-32
22,152,96,80,24,-72
22,112,81,113,82,1
22,112,96,64,48,-48
22,112,104,80,72,-32
22,136,104,96,64,-40
23,96,121,56,81,-40
23,160,152,80,72,-80
23,144,136,88,80,-56
23,128,136,96,104,-32
23,96,104,56,64,-40
23,120,176,64,120,-56
23,119,105,79,65,-40
23,111,111,64,64,-47
23,136,137,72,73,-64
23,120,120,48,48,-72
23,64,40,320,296,256
23,132,112,132,112,0
23,152,112,112,72,-40
23,72,88,536,552,464
23,159,104,95,40,-64
23,112,128,88,104,-24
24,128,80,128,80,0
24,144,120,112,88,-32
24,152,136,96,80,-56
24,128,88,159,176,88
24,144,176,144,176,0
24,97,96,136,135,39
24,136,96,496,456,360
24,176,120,104,48,-72
24,144,96,80,32,-64
24,160,88,112,40,-48
24,136,72,136,72,0
24,144,96,128,80,-16
24,128,112,104,88,-24
25,136,120,96,80,-40
25,144,40,168,64,24
25,144,128,88,72,-56
25,168,112,104,48,-64
25,144,112,80,48,-64
25,111,128,56,73,-55
26,160,136,80,56,-80
26,48,127,24,103,-24
26,200,88,144,32,-56
26,152,96,80,24,-72
26,120,88,56,24,-64
26,169,136,96,63,-73
26,128,112,72,56,-56
26,168,144,104,80,-64
26,128,144,55,71,-73
26,129,104,80,55,-49
26,128,96,72,40,-56
26,192,120,112,40,-80
26,128,81,71,24,-57
26,88,81,56,49,-32
26,159,112,95,48,-64
26,112,120,64,72,-48
26,184,136,88,40,-96
26,136,128,72,64,-64
26,168,120,96,48,-72
26,167,152,95,80,-72
26,176,136,88,48,-88
26,168,136,56,24,-112
26,160,128,88,56,-72
26,136,112,48,24,-88
26,127,119,80,72,-47
26,152,104,64,16,-88
26,151,168,64,81,-87
26,96,136,40,80,-56
26,184,105,104,25,-80
27,160,128,144,112,-16
27,112,128,64,80,-48
27,144,120,104,80,-40
27,167,96,455,384,288
27,176,129,152,105,-24
27,112,128,64,80,-48
27,144,160,112,128,-32
27,120,136,64,80,-56
27,151,113,127,89,-24
27,168,152,96,80,-72
27,88,119,49,80,-39
27,120,120,72,72,-48
27,136,120,80,64,-56
27,128,136,72,80,-56
27,169,136,112,79,-57
27,161,89,432,360,271
27,120,120,80,80,-40
27,135,159,64,88,-71
27,96,120,56,80,-40
27,120,112,72,64,-48
27,112,136,40,64,-72
27,96,128,64,96,-32
27,136,144,64,72,-72
27,200,176,104,80,-96
27,160,112,160,112,0
27,104,144,56,96,-48
27,144,160,96,112,-48
27,136,144,88,96,-48
28,128,40,104,16,-24
28,133,104,80,51,-53
28,216,160,120,64,-96
28,137,96,96,55,-41
28,128,96,96,64,-32
28,112,72,72,32,-40
28,168,104,128,64,-40
28,128,96,80,48,-48
28,101,49,84,32,-17
28,112,88,80,56,-32
28,88,88,48,48,-40
28,208,128,120,40,-88
28,207,121,87,1,-120
29,129,143,129,143,0
29,207,152,151,96,-56
29,176,120,176,120,0
29,208,152,136,80,-72
29,152,112,152,112,0
29,245,144,168,67,-77
29,162,108,162,108,0
29,168,168,168,168,0
29,176,168,200,192,24
29,168,112,169,113,1
30,45,65,85,105,40
30,72,72,88,88,16
30,73,55,153,135,80
30,72,88,152,168,80
30,79,64,183,168,104
30,64,48,184,168,120
30,64,64,185,185,121
30,72,96,209,233,137
